HJD,UT Date,Camera,FWHM,Limit,mag,mag_err,flux(mJy),flux_err,Filter
2458692.66894,2019-07-28.1717501,bm,1.65,16.198,14.253,0.036,7.223,0.242,g
2458692.67023,2019-07-28.1730343,bm,1.57,16.300,14.216,0.032,7.471,0.221,g
2458693.91329,2019-07-29.4160584,bE,1.52,16.768,14.233,0.021,7.360,0.144,g
2458693.91456,2019-07-29.4173256,bE,1.52,16.796,14.202,0.020,7.576,0.140,g
2458693.91583,2019-07-29.4185998,bE,1.50,16.743,14.207,0.021,7.538,0.147,g
2458695.93354,2019-07-31.4362420,bE,1.48,16.586,14.199,0.024,7.593,0.170,g
2458696.93662,2019-08-01.4392863,bE,1.52,16.367,14.135,0.028,8.054,0.207,g
2458696.93789,2019-08-01.4405513,bE,1.54,16.221,14.252,0.036,7.234,0.237,g
2458696.93916,2019-08-01.4418268,bE,1.52,16.168,14.226,0.037,7.405,0.248,g
2458700.92232,2019-08-05.4248310,bi,1.42,16.683,14.188,0.022,7.668,0.155,g
2458700.92353,2019-08-05.4260446,bi,1.41,16.689,14.204,0.022,7.559,0.154,g
2458700.92475,2019-08-05.4272664,bi,1.43,16.704,14.222,0.022,7.436,0.152,g
2458701.91869,2019-08-06.4211673,bi,1.39,16.751,14.192,0.021,7.643,0.146,g
2458701.91990,2019-08-06.4223881,bi,1.40,16.672,14.190,0.022,7.654,0.156,g
2458701.92113,2019-08-06.4236076,bi,1.37,16.721,14.211,0.022,7.508,0.150,g
2458702.65968,2019-08-07.1621342,bm,1.51,16.762,14.204,0.021,7.563,0.144,g
2458702.66093,2019-08-07.1633847,bm,1.56,16.762,14.209,0.021,7.524,0.144,g
2458702.66231,2019-08-07.1647665,bm,1.52,16.741,14.221,0.021,7.443,0.147,g
2458702.91578,2019-08-07.4182184,bi,1.40,16.699,14.237,0.023,7.327,0.153,g
2458702.91702,2019-08-07.41945,bi,1.38,16.695,14.212,0.022,7.507,0.153,g
2458702.91823,2019-08-07.4206730,bi,1.42,16.702,14.159,0.021,7.873,0.152,g
2458703.91311,2019-08-08.4155021,bE,1.52,16.749,14.165,0.020,7.835,0.146,g
2458703.91437,2019-08-08.4167682,bE,1.52,16.810,14.200,0.020,7.590,0.138,g
2458703.91565,2019-08-08.4180445,bE,1.54,16.782,14.207,0.020,7.537,0.142,g
2458704.65294,2019-08-09.1553155,bm,1.58,16.714,14.207,0.022,7.541,0.151,g
2458704.65416,2019-08-09.1565291,bm,1.55,99.990,99.990,99.990,99.990,99.990,g
2458704.65538,2019-08-09.1577464,bm,1.56,99.990,99.990,99.990,99.990,99.990,g
2458704.92074,2019-08-09.4231006,bE,1.49,16.791,14.203,0.020,7.562,0.141,g
2458704.92200,2019-08-09.4243651,bE,1.47,16.765,14.219,0.021,7.460,0.144,g
2458704.92327,2019-08-09.4256295,bE,1.49,16.783,14.244,0.021,7.285,0.141,g
2458705.89725,2019-08-10.3995679,bi,1.40,16.720,14.205,0.021,7.551,0.150,g
2458705.91830,2019-08-10.4206274,bi,1.43,16.748,14.185,0.021,7.691,0.146,g
2458705.91952,2019-08-10.4218444,bi,1.41,16.728,14.260,0.022,7.182,0.149,g
2458707.89908,2019-08-12.4013093,bi,1.44,16.753,14.209,0.021,7.523,0.145,g
2458707.90030,2019-08-12.4025312,bi,1.44,16.717,14.237,0.022,7.334,0.150,g
2458707.90152,2019-08-12.4037496,bi,1.41,16.730,14.229,0.022,7.386,0.148,g
2458709.89636,2019-08-14.3985010,bE,1.55,16.123,14.191,0.037,7.652,0.259,g
2458709.89762,2019-08-14.3997667,bE,1.48,16.125,14.224,0.038,7.419,0.259,g
2458710.89233,2019-08-15.3944289,bE,1.59,15.636,14.130,0.055,8.092,0.405,g
2458710.89361,2019-08-15.3957028,bE,1.51,15.326,14.202,0.078,7.566,0.538,g
2458710.89489,2019-08-15.3969803,bE,1.55,15.802,14.201,0.050,7.577,0.348,g
2458711.88912,2019-08-16.3911766,bi,1.44,15.943,14.133,0.041,8.071,0.306,g
2458711.89035,2019-08-16.3923947,bi,1.47,15.879,14.106,0.043,8.275,0.324,g
2458711.89158,2019-08-16.3936306,bi,1.44,16.081,14.379,0.046,6.436,0.269,g
2458712.89076,2019-08-17.3927682,bE,1.50,16.362,14.192,0.030,7.640,0.208,g
2458712.89203,2019-08-17.3940403,bE,1.45,16.383,14.199,0.029,7.592,0.204,g
2458712.89330,2019-08-17.3953090,bE,1.45,16.323,14.148,0.029,7.962,0.216,g
2458713.88730,2019-08-18.3892540,bE,1.49,16.408,14.176,0.028,7.753,0.199,g
2458713.88858,2019-08-18.3905341,bE,1.48,16.392,14.174,0.028,7.767,0.203,g
2458713.88984,2019-08-18.3917979,bE,1.45,16.398,14.266,0.031,7.141,0.201,g
2458714.63468,2019-08-19.1366019,bm,1.61,16.268,14.209,0.033,7.527,0.227,g
2458714.63588,2019-08-19.1378052,bm,1.64,16.272,14.221,0.033,7.436,0.226,g
2458714.63715,2019-08-19.1390658,bm,1.64,16.233,14.227,0.034,7.401,0.234,g
2458714.88880,2019-08-19.3907121,bE,1.49,14.979,14.377,0.126,6.446,0.742,g
2458714.89006,2019-08-19.3919745,bE,1.39,15.778,14.292,0.056,6.972,0.356,g
2458715.88028,2019-08-20.3821379,bE,1.44,16.544,14.141,0.024,8.011,0.176,g
2458715.88155,2019-08-20.3834085,bE,1.48,16.537,14.210,0.026,7.516,0.177,g
2458715.88281,2019-08-20.3846717,bE,1.49,16.527,14.221,0.026,7.438,0.179,g
2458716.64596,2019-08-21.1477831,bm,1.49,16.412,14.209,0.029,7.522,0.199,g
2458718.91482,2019-08-23.4165322,bi,1.42,16.623,14.175,0.023,7.768,0.164,g
2458718.91604,2019-08-23.4177525,bi,1.40,16.622,14.176,0.023,7.760,0.164,g
2458718.91726,2019-08-23.4189766,bi,1.41,16.552,14.205,0.025,7.551,0.175,g
2458720.58883,2019-08-25.0904629,bm,1.51,16.589,14.228,0.025,7.390,0.169,g
2458720.59005,2019-08-25.0916776,bm,1.52,16.513,14.218,0.026,7.458,0.181,g
2458720.59127,2019-08-25.0928953,bm,1.52,16.563,14.216,0.025,7.475,0.173,g
2458721.90350,2019-08-26.4050625,bi,1.37,16.574,14.204,0.025,7.561,0.171,g
2458721.90472,2019-08-26.4062806,bi,1.40,16.515,14.174,0.025,7.769,0.180,g
2458721.90595,2019-08-26.4075106,bi,1.38,16.417,14.177,0.028,7.748,0.198,g
2458722.88331,2019-08-27.3848199,bE,1.46,16.822,14.208,0.020,7.530,0.137,g
2458722.88458,2019-08-27.3860869,bE,1.44,16.857,14.231,0.019,7.374,0.132,g
2458722.88584,2019-08-27.3873526,bE,1.51,16.815,14.199,0.020,7.592,0.137,g
2458723.89334,2019-08-28.3948002,bi,1.40,16.723,14.227,0.022,7.397,0.149,g
2458723.89456,2019-08-28.3960136,bi,1.39,16.724,14.201,0.021,7.579,0.149,g
2458723.89578,2019-08-28.3972368,bi,1.38,16.685,14.203,0.022,7.566,0.155,g
2458725.89443,2019-08-30.3957886,bi,1.40,16.739,14.194,0.021,7.627,0.147,g
2458725.89565,2019-08-30.3970056,bi,1.41,16.784,14.228,0.021,7.391,0.141,g
2458725.89687,2019-08-30.3982229,bi,1.42,16.785,14.193,0.020,7.635,0.141,g
2458727.86439,2019-09-01.3656380,bi,1.44,16.757,14.236,0.021,7.337,0.145,g
2458727.86561,2019-09-01.3668539,bi,1.43,16.757,14.177,0.020,7.746,0.145,g
2458727.86682,2019-09-01.3680710,bi,1.37,16.752,14.225,0.021,7.415,0.146,g
2458728.89217,2019-09-02.3933635,bi,1.39,16.698,14.174,0.021,7.772,0.153,g
2458728.89338,2019-09-02.3945738,bi,1.41,16.673,14.220,0.023,7.448,0.156,g
2458728.89460,2019-09-02.3957896,bi,1.40,16.618,14.172,0.023,7.781,0.165,g
2458730.59219,2019-09-04.0932917,bm,1.48,16.738,14.229,0.022,7.387,0.148,g
2458730.59340,2019-09-04.0945018,bm,1.51,16.724,14.203,0.021,7.564,0.149,g
2458730.59460,2019-09-04.0957070,bm,1.52,16.760,14.234,0.021,7.349,0.144,g
2458730.88150,2019-09-04.3825885,bi,1.43,16.747,14.211,0.021,7.507,0.146,g
2458730.88271,2019-09-04.3838,bi,1.39,16.741,14.195,0.021,7.627,0.147,g
2458730.88393,2019-09-04.3850122,bi,1.43,16.739,14.231,0.022,7.373,0.147,g
2458733.58648,2019-09-07.0874123,bm,1.54,16.713,14.196,0.021,7.616,0.151,g
2458733.58768,2019-09-07.0886204,bm,1.52,16.770,14.211,0.021,7.508,0.143,g
2458733.58892,2019-09-07.0898601,bm,1.54,16.741,14.223,0.021,7.429,0.147,g
2458733.88575,2019-09-07.3866737,bi,1.53,16.032,14.273,0.043,7.097,0.281,g
2458733.88697,2019-09-07.3878923,bi,1.54,15.959,14.131,0.041,8.084,0.301,g
2458733.88818,2019-09-07.3891082,bi,1.48,15.889,14.218,0.047,7.464,0.321,g
2458734.86839,2019-09-08.3692638,bi,1.40,16.708,14.224,0.022,7.419,0.151,g
2458734.86962,2019-09-08.3704835,bi,1.43,16.757,14.222,0.021,7.438,0.145,g
2458734.87083,2019-09-08.3716995,bi,1.41,16.753,14.200,0.021,7.587,0.145,g
2458738.85211,2019-09-12.3527491,bE,1.52,16.458,14.170,0.027,7.796,0.191,g
2458738.85338,2019-09-12.3540282,bE,1.48,16.461,14.149,0.026,7.953,0.190,g
2458738.85465,2019-09-12.3552953,bE,1.47,16.578,14.224,0.025,7.417,0.171,g
2458739.84331,2019-09-13.3439050,bi,1.40,16.228,14.138,0.032,8.029,0.235,g
2458739.84453,2019-09-13.3451223,bi,1.42,16.182,14.167,0.034,7.822,0.245,g
2458739.84575,2019-09-13.3463394,bi,1.42,16.174,14.221,0.036,7.441,0.247,g
2458740.81481,2019-09-14.3153391,bE,1.67,16.023,14.223,0.042,7.421,0.284,g
2458740.81607,2019-09-14.3166025,bE,1.69,16.078,14.323,0.043,6.775,0.270,g
2458740.81734,2019-09-14.3178752,bE,1.71,16.202,14.188,0.034,7.669,0.241,g
2458741.80166,2019-09-15.3021432,bi,1.49,16.163,14.219,0.037,7.451,0.250,g
2458741.80288,2019-09-15.3033603,bi,1.40,15.947,14.165,0.042,7.837,0.304,g
2458741.80409,2019-09-15.3045798,bi,1.52,16.022,14.182,0.040,7.713,0.284,g
2458745.53515,2019-09-19.0354179,bm,1.54,14.779,13.989,0.106,9.208,0.892,g
2458750.99669,2019-09-24.4966383,bq,1.56,15.605,14.044,0.052,8.757,0.417,g
2458750.99790,2019-09-24.4978509,bq,1.63,15.428,14.115,0.065,8.199,0.491,g
2458752.63043,2019-09-26.1302885,bm,1.54,16.754,14.219,0.021,7.451,0.145,g
2458752.63164,2019-09-26.1314968,bm,1.52,16.752,14.204,0.021,7.558,0.145,g
2458752.63284,2019-09-26.1327021,bm,1.52,16.770,14.226,0.021,7.412,0.143,g
2458753.61150,2019-09-27.1113071,bm,1.53,99.990,99.990,99.990,99.990,99.990,g
2458753.61271,2019-09-27.1125138,bm,1.50,99.990,99.990,99.990,99.990,99.990,g
2458753.61392,2019-09-27.1137254,bm,1.50,99.990,99.990,99.990,99.990,99.990,g
2458753.99027,2019-09-27.4900423,bq,1.55,16.399,14.236,0.030,7.337,0.201,g
2458753.99148,2019-09-27.4912598,bq,1.53,16.369,14.245,0.031,7.275,0.206,g
2458753.99270,2019-09-27.4924748,bq,1.53,16.238,14.139,0.032,8.020,0.233,g
2458754.63111,2019-09-28.1308556,bm,1.50,16.702,14.233,0.022,7.364,0.152,g
2458754.63233,2019-09-28.1320623,bm,1.48,16.633,14.247,0.024,7.267,0.162,g
2458754.63353,2019-09-28.1332768,bm,1.47,16.661,14.209,0.023,7.523,0.158,g
2458754.98939,2019-09-28.4891092,bq,1.44,16.551,14.812,0.044,4.318,0.174,g
2458754.99060,2019-09-28.4903201,bq,1.44,16.268,14.303,0.036,6.900,0.226,g
2458754.99182,2019-09-28.4915381,bq,1.45,16.200,14.196,0.034,7.614,0.241,g
2458755.86906,2019-09-29.3687361,bi,1.43,16.733,14.165,0.020,7.835,0.148,g
2458755.87028,2019-09-29.3699504,bi,1.37,16.778,14.206,0.020,7.547,0.142,g
2458755.87150,2019-09-29.3711674,bi,1.40,16.800,14.181,0.019,7.724,0.139,g
2458758.59536,2019-10-02.0948716,bm,1.58,16.513,14.226,0.027,7.405,0.181,g
2458758.59658,2019-10-02.0960932,bm,1.55,16.379,14.303,0.032,6.901,0.205,g
2458758.59780,2019-10-02.0973083,bm,1.54,16.526,14.177,0.025,7.747,0.180,g
2458760.53192,2019-10-04.0313210,bm,1.50,16.683,14.210,0.022,7.511,0.155,g
2458760.53314,2019-10-04.0325378,bm,1.55,16.657,14.209,0.023,7.527,0.159,g
2458760.53435,2019-10-04.0337540,bm,1.55,16.691,14.197,0.022,7.606,0.154,g
2458761.83455,2019-10-05.3338790,bi,1.46,16.703,14.176,0.021,7.759,0.152,g
2458761.83578,2019-10-05.3351078,bi,1.43,16.747,14.240,0.022,7.311,0.146,g
2458763.88042,2019-10-07.3796449,bi,1.38,16.773,14.200,0.020,7.588,0.143,g
2458764.75742,2019-10-08.2565934,bE,1.51,16.574,14.169,0.024,7.804,0.171,g
2458764.75870,2019-10-08.2578635,bE,1.56,16.527,14.141,0.024,8.011,0.179,g
2458764.75998,2019-10-08.2591546,bE,1.53,16.655,14.218,0.023,7.466,0.159,g
2458765.74735,2019-10-09.2464631,bE,1.43,16.451,14.190,0.027,7.654,0.191,g
2458765.74861,2019-10-09.2477254,bE,1.48,16.468,14.278,0.029,7.059,0.189,g
2458765.74987,2019-10-09.2489890,bE,1.44,16.499,14.234,0.027,7.353,0.183,g
2458766.78907,2019-10-10.2881195,bE,1.45,16.422,14.195,0.028,7.616,0.197,g
2458766.79033,2019-10-10.2893866,bE,1.50,16.538,14.169,0.025,7.808,0.177,g
2458766.79160,2019-10-10.2906488,bE,1.49,16.510,14.212,0.026,7.506,0.182,g
2458767.74068,2019-10-11.2396839,bE,1.46,16.507,14.222,0.027,7.436,0.182,g
2458767.74195,2019-10-11.2409496,bE,1.48,16.361,14.184,0.029,7.698,0.208,g
2458767.74322,2019-10-11.2422263,bE,1.49,16.457,14.215,0.028,7.481,0.191,g
2458768.52542,2019-10-12.0243785,bm,1.73,15.226,14.564,0.119,5.426,0.591,g
2458768.52663,2019-10-12.0255862,bm,1.70,15.078,14.559,0.136,5.448,0.676,g
2458768.52785,2019-10-12.0268018,bm,1.64,14.665,14.027,0.122,8.904,0.990,g
2458769.56020,2019-10-13.0591081,bm,1.63,16.174,14.226,0.036,7.407,0.247,g
2458769.56142,2019-10-13.0603214,bm,1.63,16.163,14.201,0.036,7.579,0.249,g
2458769.56264,2019-10-13.0615431,bm,1.62,16.205,14.249,0.036,7.256,0.240,g
2458769.93985,2019-10-13.4387274,bq,1.52,15.660,14.188,0.056,7.669,0.396,g
2458769.94106,2019-10-13.4399390,bq,1.52,15.290,14.094,0.074,8.359,0.562,g
2458769.94227,2019-10-13.4411548,bq,1.46,14.096,>14.096,99.990,6.539,1.672,g
2458771.74522,2019-10-15.2440053,bi,2.17,14.971,14.089,0.097,8.399,0.747,g
2458771.74644,2019-10-15.2452261,bi,1.68,14.142,>14.142,99.990,6.822,1.608,g
2458771.84258,2019-10-15.3413614,bi,1.57,16.234,14.154,0.032,7.912,0.234,g
2458771.84380,2019-10-15.3425809,bi,1.49,16.178,14.141,0.034,8.011,0.247,g
2458771.84503,2019-10-15.3438094,bi,1.46,16.120,14.201,0.037,7.585,0.259,g
2458772.62222,2019-10-16.1209560,bm,1.58,16.249,14.190,0.033,7.653,0.231,g
2458772.62344,2019-10-16.1221756,bm,1.57,16.270,14.226,0.033,7.406,0.226,g
2458772.62466,2019-10-16.1233931,bm,1.56,16.252,14.218,0.034,7.462,0.230,g
2458772.93773,2019-10-16.4364475,bq,2.28,15.181,14.167,0.086,7.818,0.616,g
2458773.93718,2019-10-17.4358534,bq,1.53,15.904,14.193,0.045,7.636,0.317,g
2458773.93839,2019-10-17.4370694,bq,1.48,15.963,14.167,0.042,7.821,0.300,g
2458773.93961,2019-10-17.4382875,bq,1.44,15.964,14.171,0.042,7.796,0.300,g
2458774.72996,2019-10-18.2285876,bi,1.45,16.329,14.185,0.030,7.692,0.214,g
2458774.73117,2019-10-18.2297991,bi,1.38,16.267,14.235,0.034,7.351,0.227,g
2458774.73239,2019-10-18.2310182,bi,1.44,16.347,14.174,0.030,7.776,0.211,g
2458774.92546,2019-10-18.4240769,bq,1.58,16.067,14.241,0.041,7.307,0.272,g
2458774.92666,2019-10-18.4252881,bq,1.62,16.143,14.072,0.032,8.538,0.254,g
2458774.92788,2019-10-18.4265038,bq,1.61,16.069,14.099,0.036,8.326,0.272,g
2458775.82985,2019-10-19.3284188,bE,1.49,16.619,14.150,0.022,7.946,0.164,g
2458775.83112,2019-10-19.3296901,bE,1.44,16.622,14.210,0.024,7.517,0.164,g
2458775.83239,2019-10-19.3309603,bE,1.48,16.608,14.173,0.023,7.773,0.166,g
2458776.85213,2019-10-20.3506464,bE,1.51,16.661,14.232,0.023,7.368,0.158,g
2458776.85341,2019-10-20.3519187,bE,1.50,16.641,14.213,0.023,7.495,0.161,g
2458776.85467,2019-10-20.3531879,bE,1.47,16.614,14.159,0.023,7.877,0.165,g
2458780.77512,2019-10-24.2734322,bi,1.52,99.990,99.990,99.990,99.990,99.990,g
2458780.77633,2019-10-24.2746444,bi,1.46,99.990,99.990,99.990,99.990,99.990,g
2458781.84771,2019-10-25.3459732,bE,1.50,16.865,14.227,0.019,7.397,0.131,g
2458783.49416,2019-10-26.9923490,bm,1.48,15.258,14.275,0.089,7.077,0.574,g
2458783.49537,2019-10-26.9935590,bm,1.50,15.329,14.313,0.086,6.835,0.537,g
2458783.49659,2019-10-26.9947758,bm,1.53,15.161,14.061,0.079,8.622,0.627,g
2458783.85054,2019-10-27.3487078,bE,1.43,16.873,14.216,0.019,7.476,0.131,g
2458784.89941,2019-10-28.3975282,bq,1.52,16.712,14.233,0.022,7.358,0.151,g
2458784.90062,2019-10-28.3987418,bq,1.54,16.716,14.268,0.023,7.127,0.150,g
2458784.90185,2019-10-28.3999622,bq,1.49,16.736,14.300,0.023,6.919,0.147,g
2458784.94976,2019-10-28.4478795,bq,1.46,16.732,14.259,0.022,7.183,0.148,g
2458784.95097,2019-10-28.4490881,bq,1.48,16.730,14.207,0.021,7.538,0.149,g
2458784.95219,2019-10-28.4503078,bq,1.46,16.728,14.303,0.023,6.894,0.149,g
2458786.43440,2019-10-29.9324429,bm,1.50,16.712,14.257,0.023,7.197,0.151,g
2458786.56065,2019-10-30.0586903,bm,1.61,16.690,14.225,0.022,7.410,0.154,g
2458786.56187,2019-10-30.0599049,bm,1.54,16.686,14.242,0.023,7.299,0.155,g
2458786.56309,2019-10-30.0611263,bm,1.55,16.686,14.205,0.022,7.549,0.155,g
2458786.96377,2019-10-30.4617898,bq,1.56,16.717,14.249,0.022,7.255,0.150,g
2458786.96499,2019-10-30.4630083,bq,1.56,16.713,14.235,0.022,7.340,0.151,g
2458786.96621,2019-10-30.4642276,bq,1.54,16.707,14.228,0.022,7.395,0.151,g
2458787.95949,2019-10-31.4574593,bq,1.53,16.749,14.233,0.021,7.358,0.146,g
2458787.96070,2019-10-31.4586767,bq,1.57,16.691,14.204,0.022,7.558,0.154,g
2458787.96192,2019-10-31.4598998,bq,1.54,16.699,14.269,0.023,7.120,0.153,g
2458789.83524,2019-11-02.3331313,bi,1.38,15.903,14.215,0.046,7.481,0.318,g
2458789.83646,2019-11-02.3343459,bi,1.42,16.730,14.253,0.022,7.223,0.148,g
2458789.83766,2019-11-02.3355604,bi,1.44,13.868,>13.868,99.990,6.336,2.065,g
2458792.80439,2019-11-05.3021466,bi,1.43,16.818,14.294,0.021,6.956,0.137,g
2458792.80561,2019-11-05.3033660,bi,1.40,16.792,14.278,0.021,7.062,0.140,g
2458792.80682,2019-11-05.3045841,bi,1.39,16.810,14.280,0.021,7.047,0.138,g
2458793.80163,2019-11-06.2993508,bi,1.35,16.811,14.344,0.022,6.640,0.138,g
2458793.80284,2019-11-06.3005651,bi,1.39,16.804,14.296,0.022,6.941,0.138,g
2458793.80405,2019-11-06.3017822,bi,1.40,16.807,14.275,0.021,7.083,0.138,g
2458794.83243,2019-11-07.3301096,bi,1.41,16.801,14.278,0.021,7.059,0.139,g
2458794.83365,2019-11-07.3313304,bi,1.41,16.836,14.304,0.021,6.894,0.135,g
2458794.83488,2019-11-07.3325625,bi,1.40,16.819,14.303,0.021,6.897,0.136,g
2458795.58334,2019-11-08.0809797,bm,1.61,16.743,14.300,0.023,6.921,0.147,g
2458795.58455,2019-11-08.0821959,bm,1.56,16.708,14.284,0.023,7.017,0.151,g
2458795.58575,2019-11-08.0833989,bm,1.48,99.990,99.990,99.990,99.990,99.990,g
2458795.70096,2019-11-08.1985943,bi,1.38,16.414,14.303,0.031,6.901,0.198,g
2458795.70219,2019-11-08.1998317,bi,1.40,16.407,14.275,0.031,7.080,0.199,g
2458795.70341,2019-11-08.20105,bi,1.39,16.501,14.248,0.027,7.263,0.183,g
2458796.78543,2019-11-09.2830254,bE,1.45,16.342,14.338,0.035,6.679,0.212,g
2458796.78671,2019-11-09.2843011,bE,1.46,16.298,14.258,0.033,7.197,0.221,g
2458799.50321,2019-11-12.0007035,bm,1.57,15.972,14.287,0.046,7.004,0.297,g
2458799.50441,2019-11-12.0019040,bm,1.53,15.982,14.306,0.047,6.881,0.295,g
2458799.50563,2019-11-12.0031182,bm,1.54,16.061,14.338,0.045,6.684,0.274,g
2458801.67005,2019-11-14.1674630,bi,1.47,15.748,14.265,0.056,7.147,0.365,g
2458801.67127,2019-11-14.1686843,bi,1.45,15.815,14.279,0.053,7.056,0.343,g
2458801.67251,2019-11-14.1699228,bi,1.42,15.770,14.456,0.065,5.991,0.358,g
2458801.88533,2019-11-14.3827351,bq,1.58,15.876,14.636,0.070,5.081,0.325,g
2458801.88655,2019-11-14.3839515,bq,1.61,15.881,14.459,0.059,5.973,0.323,g
2458801.88777,2019-11-14.3851674,bq,1.52,15.794,14.393,0.060,6.353,0.350,g
2458802.70295,2019-11-15.2003259,bi,1.44,16.054,14.324,0.044,6.771,0.276,g
2458802.70416,2019-11-15.2015395,bi,1.42,15.998,14.305,0.046,6.889,0.290,g
2458802.70538,2019-11-15.2027578,bi,1.39,16.055,14.417,0.048,6.212,0.275,g
2458803.96233,2019-11-16.4596599,bq,1.54,13.997,>13.997,99.990,8.966,1.833,g
2458803.96356,2019-11-16.4608888,bq,1.52,14.065,>14.065,99.990,5.643,1.719,g
2458804.91173,2019-11-17.4090343,bq,1.49,14.298,>14.298,99.990,4.143,1.387,g
2458804.91296,2019-11-17.4102584,bq,1.63,14.149,13.677,0.143,12.279,1.603,g
2458804.91417,2019-11-17.4114766,bq,1.58,13.634,>13.634,99.990,6.909,2.560,g
2458805.74594,2019-11-18.2432087,bi,1.39,16.645,14.366,0.027,6.515,0.160,g
2458805.74715,2019-11-18.2444233,bi,1.41,16.537,14.341,0.029,6.664,0.177,g
2458805.74837,2019-11-18.2456459,bi,1.40,16.583,14.295,0.027,6.952,0.170,g
2458805.91846,2019-11-18.4157229,bq,1.48,15.101,13.992,0.079,9.193,0.664,g
2458805.91968,2019-11-18.4169422,bq,1.55,15.189,14.359,0.103,6.552,0.614,g
2458805.92093,2019-11-18.4181946,bq,1.54,15.553,14.359,0.073,6.549,0.437,g
2458806.74294,2019-11-19.2401820,bi,1.41,16.671,14.305,0.025,6.887,0.156,g
2458806.74415,2019-11-19.2413979,bi,1.48,16.715,14.407,0.026,6.274,0.150,g
2458806.74538,2019-11-19.2426160,bi,1.40,16.684,14.317,0.025,6.809,0.155,g
2458806.93404,2019-11-19.4312702,bq,1.57,99.990,99.990,99.990,99.990,99.990,g
2458806.93525,2019-11-19.4324881,bq,1.59,99.990,99.990,99.990,99.990,99.990,g
2458806.93648,2019-11-19.4337072,bq,1.50,13.608,>13.608,99.990,3.400,2.618,g
2458807.60991,2019-11-20.1071173,bm,1.55,15.800,14.443,0.063,6.064,0.348,g
2458807.70949,2019-11-20.2066989,bi,1.48,16.749,14.331,0.023,6.727,0.146,g
2458807.71071,2019-11-20.2079296,bi,1.46,16.731,14.312,0.023,6.842,0.148,g
2458807.71193,2019-11-20.2091444,bi,1.39,16.791,14.353,0.023,6.591,0.140,g
2458808.60713,2019-11-21.1043177,bm,1.62,15.854,14.258,0.050,7.188,0.331,g
2458808.60835,2019-11-21.1055371,bm,1.58,15.708,14.323,0.061,6.773,0.379,g
2458808.60956,2019-11-21.1067390,bm,1.47,15.681,14.318,0.062,6.805,0.389,g
2458808.72614,2019-11-21.2233160,bE,1.53,16.862,14.339,0.021,6.676,0.132,g
2458808.72742,2019-11-21.2245960,bE,1.55,16.848,14.380,0.022,6.423,0.133,g
2458808.72870,2019-11-21.2258744,bE,1.50,16.843,14.332,0.022,6.718,0.134,g
2458808.95593,2019-11-21.4531042,bq,1.50,16.624,14.374,0.027,6.465,0.163,g
2458808.95714,2019-11-21.4543156,bq,1.49,16.643,14.414,0.028,6.229,0.160,g
2458808.95837,2019-11-21.4555456,bq,1.49,16.653,14.275,0.024,7.075,0.159,g
2458809.58563,2019-11-22.0827938,bm,1.53,16.723,14.344,0.024,6.644,0.149,g
2458809.58685,2019-11-22.0840099,bm,1.50,16.746,14.370,0.024,6.485,0.146,g
2458809.58805,2019-11-22.0852153,bm,1.53,16.774,14.393,0.024,6.352,0.142,g
2458809.70317,2019-11-22.2003136,bi,1.43,16.231,14.407,0.042,6.272,0.237,g
2458809.70438,2019-11-22.2015304,bi,1.46,16.474,14.393,0.032,6.353,0.188,g
2458809.70560,2019-11-22.2027484,bi,1.49,16.771,14.405,0.025,6.281,0.143,g
2458810.54466,2019-11-23.0417854,bm,1.55,99.990,99.990,99.990,99.990,99.990,g
2458810.54587,2019-11-23.0429918,bm,1.51,16.704,14.443,0.027,6.065,0.152,g
2458810.54707,2019-11-23.0441971,bm,1.51,99.990,99.990,99.990,99.990,99.990,g
2458810.81433,2019-11-23.3114449,bE,1.44,16.874,14.404,0.022,6.289,0.130,g
2458810.81561,2019-11-23.3127233,bE,1.44,16.918,14.370,0.021,6.490,0.125,g
2458810.81694,2019-11-23.3140603,bE,1.49,16.906,14.379,0.021,6.436,0.126,g
2458811.69857,2019-11-24.1956631,bE,1.45,16.873,14.331,0.021,6.724,0.130,g
2458811.69984,2019-11-24.1969369,bE,1.45,16.916,14.366,0.021,6.510,0.125,g
2458811.70111,2019-11-24.1981979,bE,1.45,16.902,14.386,0.021,6.393,0.127,g
2458812.68463,2019-11-25.1816982,bE,1.48,16.867,14.343,0.021,6.652,0.131,g
2458812.68591,2019-11-25.182975,bE,1.45,16.905,14.385,0.021,6.398,0.127,g
2458812.68717,2019-11-25.1842380,bE,1.45,16.884,14.386,0.022,6.392,0.129,g
2458813.80452,2019-11-26.3015601,bi,1.44,16.793,14.370,0.023,6.488,0.140,g
2458813.80575,2019-11-26.3027901,bi,1.46,16.825,14.381,0.023,6.419,0.136,g
2458813.80699,2019-11-26.3040214,bi,1.42,16.832,14.368,0.022,6.498,0.135,g
2458814.76810,2019-11-27.2651192,bi,1.36,16.829,14.410,0.023,6.250,0.135,g
2458814.76933,2019-11-27.2663442,bi,1.41,16.782,14.404,0.024,6.288,0.141,g
2458814.77055,2019-11-27.2675633,bi,1.39,16.808,14.379,0.023,6.433,0.138,g
2458815.75669,2019-11-28.2536783,bi,1.39,16.849,14.480,0.025,5.863,0.133,g
2458815.75791,2019-11-28.2548928,bi,1.42,16.835,14.463,0.025,5.957,0.134,g
